aarmm;Aar;Maaned;afd1txt;FagmedTxt;sygdom_dv;ansatte_dv;mulige_dvdage;fproc_dv;sygdom_kal;ansatte_kal;mulige_kaldage;fravproc_kal
201808;2018;8;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;75,94594595;126,8813161;2918,27027;0,026024;102;131,032258;4062;0,025110782
201809;2018;9;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1430,810811;1354,329729;27086,59459;0,052823;2054;1509,4;45282;0,045360187
201809;2018;9;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;824,2770269;676,0283781;13520,56757;0,060964;1298;825,9333332;24778;0,05238518
201809;2018;9;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1727,508703;1859,721347;37194,42695;0,046445;2388;2076,6;62298;0,038331888
201809;2018;9;Kommunaldirektørens område;Kommunaldirektørens stabe;93,37162162;108,7702703;2175,405405;0,042921;125;118;3540;0,035310734
201809;2018;9;Kultur & Sundhed;FagMED Kultur & Borgerservice;203,6332432;244,6581081;4893,162162;0,041615;324;316,6;9498;0,034112444
201809;2018;9;Kultur & Sundhed;FagMED Sundhed;175,4629382;154,0825887;3081,651776;0,056937;273;178,3333333;5350;0,051028037
201809;2018;9;Teknik & Miljø;FagMED Teknik & Miljø;304,5121622;440,0391892;8800,783784;0,0346;370;454,5333333;13636;0,027134056
201809;2018;9;Uden for organisationen;;87,97297297;123,627027;2472,540541;0,035579;134;127,4666667;3824;0,035041841
201809;2018;9;Uden for organisationen;FagMED Kultur & Borgerservice;;10,66216216;213,2432432;;;11;330;
201809;2018;9;Velfærdsforvaltningen;FagMED Administration Velfærd;86,18918918;139,4729729;2789,459459;0,030898;130;144,9333333;4348;0,029898804
201809;2018;9;Velfærdsforvaltningen;FagMED Senior;1790,364702;1554,228702;31084,57405;0,057596;2935;1812,166666;54365;0,05398694
201809;2018;9;Velfærdsforvaltningen;FagMED Voksen Drift;1276,864865;1080,662567;21613,25135;0,059077;2093;1325,233333;39757;0,052644817
201809;2018;9;Velfærdsforvaltningen;Plejecenter Solgaven;99,59459458;57,54189185;1150,837838;0,08654;222;74,86666666;2246;0,098842386
201809;2018;9;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;352,3581081;338,5199999;6770,4;0,052043;494;363,1333333;10894;0,045346062
201809;2018;9;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;114,6486486;129,7027027;2594,054054;0,044196;177;134;4020;0,04402985
201810;2018;10;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1418,824324;1358,691186;31249,8973;0,045402;1932;1515,903226;46993;0,041112506
201810;2018;10;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;902,108108;674,4559926;15512,48784;0,058153;1326;816,6129031;25315;0,052380011
201810;2018;10;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1591,171594;1858,428045;42743,84505;0,037225;2091;2077,32258;64397;0,032470456
201810;2018;10;Kommunaldirektørens område;Kommunaldirektørens stabe;79,83783784;107,7091657;2477,310811;0,032227;102;116,6451613;3616;0,028207964
201810;2018;10;Kultur & Sundhed;FagMED Kultur & Borgerservice;174,8472973;247,9301292;5702,392973;0,030662;260;322,7419355;10005;0,025987006
201810;2018;10;Kultur & Sundhed;FagMED Sundhed;181,0115984;154,887292;3562,407718;0,050811;276;179,5483871;5566;0,049586776
201810;2018;10;Teknik & Miljø;FagMED Teknik & Miljø;331,1891892;440,144947;10123,33378;0,032715;388;453,4838709;14058;0,027599943
201810;2018;10;Uden for organisationen;;102;125,127027;2877,921622;0,035442;136;129;3999;0,034008502
201810;2018;10;Uden for organisationen;FagMED Kultur & Borgerservice;5,189189188;9,662162161;222,2297297;0,02335;6;10;310;0,019354838
201810;2018;10;Velfærdsforvaltningen;FagMED Administration Velfærd;90,62162162;139,6756756;3212,540541;0,028208;119;145;4495;0,026473859
201810;2018;10;Velfærdsforvaltningen;FagMED Senior;2132,992702;1524,835811;35071,22367;0,060818;3159;1776;55056;0,057377942
201810;2018;10;Velfærdsforvaltningen;FagMED Voksen Drift;1661,895946;1083,850317;24928,5573;0,066666;2533;1333,354839;41334;0,061281269
201810;2018;10;Velfærdsforvaltningen;Plejecenter Solgaven;110,7972973;57,45945941;1321,567568;0,083837;238;74,99999999;2325;0,102365591
201810;2018;10;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;365,4324324;338,5141245;7785,824865;0,046935;475;362,5483871;11239;0,042263546
201810;2018;10;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;132;127,8918919;2941,513514;0,044874;170;132;4092;0,041544477
201811;2018;11;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1545,459459;1351,204299;29726,49459;0,051989;2085;1507,3;45219;0,046108936
201811;2018;11;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;1011,243243;671,6208228;14775,65811;0,068439;1464;809,0333332;24271;0,060318899
201811;2018;11;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2024,879324;1862,607737;40977,37022;0,049414;2684;2083,5;62505;0,042940564
201811;2018;11;Kommunaldirektørens område;Kommunaldirektørens stabe;46,66216216;107,563882;2366,405405;0,019718;57;116,4;3492;0,016323024
201811;2018;11;Kultur & Sundhed;FagMED Kultur & Borgerservice;232,7743243;249,7635871;5494,798919;0,042362;358;328,4333333;9853;0,036334111
201811;2018;11;Kultur & Sundhed;FagMED Sundhed;189,7403745;155,8716366;3429,176008;0,055331;285;180,7;5421;0,052573325
201811;2018;11;Teknik & Miljø;FagMED Teknik & Miljø;416,5189189;422,8229729;9302,105405;0,044776;532;437,3333333;13120;0,04054878
201811;2018;11;Uden for organisationen;;121,972973;124,127027;2730,794595;0,044665;166;128;3840;0,043229166
201811;2018;11;Uden for organisationen;FagMED Kultur & Borgerservice;;9,66216216;212,5675676;;;10;300;
201811;2018;11;Velfærdsforvaltningen;;;2,558648647;56,29027027;;;5;150;
201811;2018;11;Velfærdsforvaltningen;FagMED Administration Velfærd;110,8108108;142,6953317;3139,297297;0,035297;141;149,6666667;4490;0,031403118
201811;2018;11;Velfærdsforvaltningen;FagMED Senior;2080,006162;1522,519193;33495,42227;0,062098;3117;1776,533333;53296;0,058484689
201811;2018;11;Velfærdsforvaltningen;FagMED Voksen Drift;1584,864865;1076,901572;23691,83459;0,066894;2434;1322,633333;39679;0,061342271
201811;2018;11;Velfærdsforvaltningen;Plejecenter Solgaven;104,0135135;57,01719897;1254,378378;0,08292;225;74,46666666;2234;0,100716204
201811;2018;11;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;362,4797297;337,1293365;7416,845405;0,048872;470;361,5333333;10846;0,043333947
201811;2018;11;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;128,2972973;128,982801;2837,621622;0,045212;166;133,0666667;3992;0,041583166
201812;2018;12;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1391,324324;1359,836201;25836,88784;0,05385;2181;1515,354839;46976;0,046427963
201812;2018;12;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;953,5270269;676,8172117;12859,52703;0,074149;1626;815,8709676;25292;0,064289103
201812;2018;12;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1735,621594;1869,681007;35523,93913;0,048857;2627;2091,354838;64832;0,040520113
201812;2018;12;Kommunaldirektørens område;Kommunaldirektørens stabe;59,59459459;106,6418919;2026,195946;0,029412;76;115,0645161;3567;0,021306419
201812;2018;12;Kultur & Sundhed;FagMED Kultur & Borgerservice;157,9005405;248,5275533;4722,023513;0,033439;289;327,1935483;10143;0,028492556
201812;2018;12;Kultur & Sundhed;FagMED Sundhed;156,2892162;154,6538725;2938,423579;0,053188;264;178;5518;0,047843421
201812;2018;12;Teknik & Miljø;FagMED Teknik & Miljø;234,4121622;417,931081;7940,690541;0,02952;344;432,9354838;13421;0,025631473
201812;2018;12;Uden for organisationen;;71;122,9648649;2336,332432;0,030389;110;127;3937;0,027940055
201812;2018;12;Uden for organisationen;FagMED Kultur & Borgerservice;4;9,662162161;183,5810811;0,021788;4;10;310;0,012903225
201812;2018;12;Velfærdsforvaltningen;;;2,558648647;48,61432432;;;5;155;
201812;2018;12;Velfærdsforvaltningen;FagMED Administration Velfærd;113,2432432;142,455192;2706,648649;0,041838;154;149,4516129;4633;0,033239801
201812;2018;12;Velfærdsforvaltningen;FagMED Senior;1927,229189;1512,158887;28731,01886;0,067078;3420;1766,193548;54752;0,062463471
201812;2018;12;Velfærdsforvaltningen;FagMED Voksen Drift;1379,905405;1077,529886;20473,06784;0,067401;2513;1327,935484;41166;0,061045523
201812;2018;12;Velfærdsforvaltningen;Plejecenter Solgaven;88,25675674;57,32432428;1089,162162;0,081031;196;74,99999999;2325;0,084301075
201812;2018;12;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;310,8581081;337,2673683;6408,08;0,04851;500;362,1935483;11228;0,044531528
201812;2018;12;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;60,95945946;130,4527027;2478,601351;0,024594;87;134;4154;0,020943668
201901;2019;1;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1890,445946;1371,124446;30164,73784;0,06267;2588;1528,193548;47374;0,054629121
201901;2019;1;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;924,9594594;682,1019653;15006,24324;0,061638;1356;811,2903225;25150;0,0539165
201901;2019;1;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2151,959486;1872,267203;41189,87849;0,052244;2921;2092,516129;64868;0,045029906
201901;2019;1;Kommunaldirektørens område;Kommunaldirektørens stabe;92,45945946;111,0571253;2443,256757;0,037842;105;119,6129032;3708;0,028317152
201901;2019;1;Kultur & Sundhed;FagMED Kultur & Borgerservice;268,1697297;246,4904913;5422,790811;0,049452;405;328,9354838;10197;0,039717563
201901;2019;1;Kultur & Sundhed;FagMED Sundhed;132,618637;152,0459782;3345,011521;0,039646;227;175,7419355;5448;0,041666666
201901;2019;1;Teknik & Miljø;FagMED Teknik & Miljø;333,0945946;414,3905405;9116,591892;0,036537;411;430;13330;0,030832708
201901;2019;1;Uden for organisationen;;67,54054054;121,6872236;2677,118919;0,025228;93;126,2258064;3913;0,02376693
201901;2019;1;Uden for organisationen;FagMED Kultur & Borgerservice;9,391891891;15,87837838;349,3243243;0,026885;11;17;527;0,020872865
201901;2019;1;Velfærdsforvaltningen;FagMED Administration Velfærd;85,91891891;141,9459459;3122,810811;0,027513;109;149;4619;0,023598181
201901;2019;1;Velfærdsforvaltningen;FagMED Senior;2086,195054;1509,892092;33217,62605;0,062803;3302;1761,483871;54606;0,060469545
201901;2019;1;Velfærdsforvaltningen;FagMED Voksen Drift;1546,554054;1064,978353;23429,52378;0,066008;2449;1319,516129;40905;0,059870431
201901;2019;1;Velfærdsforvaltningen;Plejecenter Solgaven;76,99999999;55,32186727;1217,081081;0,063266;146;72,99999999;2263;0,064516129
201901;2019;1;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;445,9432432;331,1039065;7284,285946;0,061219;610;357,129032;11071;0,055098907
201901;2019;1;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;127,8108108;126,6891892;2787,162162;0,045856;156;130;4030;0,038709677
201902;2019;2;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1685,5;1369,128378;27382,56757;0,061553;2347;1527;42756;0,05489288
201902;2019;2;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;722,2432432;685,0121619;13700,24324;0,052717;1061;815,4642856;22833;0,046467831
201902;2019;2;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1911,293946;1877,313905;37546,27811;0,050905;2632;2098,642857;58762;0,044790851
201902;2019;2;Kommunaldirektørens område;Kommunaldirektørens stabe;71;109,4121621;2188,243243;0,032446;102;119;3332;0,030612244
201902;2019;2;Kultur & Sundhed;FagMED Kultur & Borgerservice;212,21;245,1048648;4902,097297;0,043289;325;328,0357142;9185;0,035383777
201902;2019;2;Kultur & Sundhed;FagMED Sundhed;160,6177838;151,1421158;3022,842317;0,053134;230;175;4900;0,046938775
201902;2019;2;Teknik & Miljø;FagMED Teknik & Miljø;296,9756757;416,0135135;8320,27027;0,035693;353;431,6785714;12087;0,02920493
201902;2019;2;Uden for organisationen;;61,97297297;121,772973;2435,459459;0,025446;86;125,8571428;3524;0,024404086
201902;2019;2;Uden for organisationen;FagMED Kultur & Borgerservice;3,189189188;14,93243243;298,6486486;0,010678;4;16;448;0,008928571
201902;2019;2;Velfærdsforvaltningen;;5,767567566;2,558648647;51,17297297;0,112707;28;5;140;0,2
201902;2019;2;Velfærdsforvaltningen;FagMED Administration Velfærd;129,4594594;139,9189189;2798,378378;0,046262;170;147;4116;0,041302235
201902;2019;2;Velfærdsforvaltningen;FagMED Senior;1954,805513;1538,383431;30767,66865;0,063534;3068;1789,928571;50118;0,061215531
201902;2019;2;Velfærdsforvaltningen;FagMED Voksen Drift;1328,601621;1070,50108;21410,02162;0,062055;2130;1330;37240;0,057196562
201902;2019;2;Velfærdsforvaltningen;Plejecenter Solgaven;72,79729728;57,83783779;1156,756757;0,062932;120;76,99999999;2156;0,055658627
201902;2019;2;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;410,0243243;330,6997297;6613,994595;0,061993;571;356,3571426;9978;0,057225896
201902;2019;2;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;109,4324324;128,5;2570;0,04258;130;132;3696;0,03517316
201903;2019;3;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1611,5;1373,000836;28833,01757;0,05589;2296;1531,258064;47469;0,048368408
201903;2019;3;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;752,2837837;688,7252249;14463,22973;0,052013;1203;818,8064515;25383;0,047393925
201903;2019;3;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2035,647567;1884,652525;39577,70303;0,051434;2950;2109,967742;65409;0,045100827
201903;2019;3;Kommunaldirektørens område;Kommunaldirektørens stabe;67,47297297;109,3783784;2296,945946;0,029375;93;118;3658;0,025423728
201903;2019;3;Kultur & Sundhed;FagMED Kultur & Borgerservice;217,0656757;248,8615572;5226,092703;0,041534;362;331,032258;10262;0,035275774
201903;2019;3;Kultur & Sundhed;FagMED Sundhed;98,73959458;151,4896061;3181,28173;0,031037;138;175,3870968;5437;0,025381644
201903;2019;3;Teknik & Miljø;FagMED Teknik & Miljø;358,9189189;419,4008365;8807,417568;0,040751;454;435,4838709;13500;0,033629629
201903;2019;3;Uden for organisationen;;42;122,5092664;2572,694595;0,016325;59;126,2258064;3913;0,015077945
201903;2019;3;Uden for organisationen;FagMED Kultur & Borgerservice;4,864864864;14,93243243;313,5810811;0,015513;5;16;496;0,010080645
201903;2019;3;Velfærdsforvaltningen;FagMED Administration Velfærd;69,89189188;140,1119691;2942,351351;0,023753;86;147,4516129;4571;0,018814263
201903;2019;3;Velfærdsforvaltningen;FagMED Senior;1845,552081;1538,862846;32316,11978;0,057109;3065;1792,741935;55575;0,055150697
201903;2019;3;Velfærdsforvaltningen;FagMED Voksen Drift;1476,79054;1077,738854;22632,51595;0,06525;2440;1333,806451;41348;0,059011318
201903;2019;3;Velfærdsforvaltningen;Plejecenter Solgaven;137,1486486;59,27027022;1244,675676;0,110188;265;78,99999999;2449;0,108207431
201903;2019;3;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;435,2783784;331,540785;6962,356486;0,062518;622;355,4516127;11019;0,056447953
201903;2019;3;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;84,62162162;129,6994852;2723,689189;0,031068;117;133,2258064;4130;0,028329297
201904;2019;4;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1149,743243;1364,137055;25918,60405;0,044359;1776;1520,633333;45619;0,038931147
201904;2019;4;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;646,6891891;692,6123752;13159,63513;0,049141;1003;814,8666666;24446;0,041029207
201904;2019;4;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1676,361027;1902,547479;36148,40211;0,046374;2518;2131,7;63951;0,039373895
201904;2019;4;Kommunaldirektørens område;Kommunaldirektørens stabe;76,45945946;106,341394;2020,486486;0,037842;102;115;3450;0,029565217
201904;2019;4;Kultur & Sundhed;FagMED Kultur & Borgerservice;137,5708108;247,9349501;4710,764054;0,029203;250;332,9;9987;0,025032542
201904;2019;4;Kultur & Sundhed;FagMED Sundhed;61,16554053;153,8404088;2922,967768;0,020925;88;178,9;5367;0,016396497
201904;2019;4;Teknik & Miljø;FagMED Teknik & Miljø;227,8648649;436,1373399;8286,609459;0,027497;345;451,1333333;13534;0,025491355
201904;2019;4;Uden for organisationen;;35;124,3432432;2362,521622;0,014814;43;128;3840;0,011197916
201904;2019;4;Uden for organisationen;FagMED Kultur & Borgerservice;;15,93243243;302,7162162;;;17;510;
201904;2019;4;Velfærdsforvaltningen;FagMED Administration Velfærd;38,97297297;139,1422475;2643,702703;0,014741;48;147,2666666;4418;0,010864644
201904;2019;4;Velfærdsforvaltningen;FagMED Senior;1434,939081;1528,993609;29050,87859;0,049393;2515;1782,933333;53488;0,047019892
201904;2019;4;Velfærdsforvaltningen;FagMED Voksen Drift;1200,682703;1078,145817;20484,77054;0,058613;2140;1330,533333;39916;0,053612586
201904;2019;4;Velfærdsforvaltningen;Plejecenter Solgaven;91,66216215;59,054054;1122,027027;0,081693;189;78,53333333;2356;0,080220713
201904;2019;4;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;295,1081081;332,1892744;6311,596216;0,046756;441;355,7666664;10673;0,041319216
201904;2019;4;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;86,43243243;132,3378378;2514,418919;0,034374;111;136;4080;0,027205882
201905;2019;5;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1490,662162;1374,199677;28858,19324;0,051654;2202;1536,032258;47617;0,046243988
201905;2019;5;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;673,3851351;699,7992275;14695,78378;0,045821;1015;819,096774;25392;0,039973219
201905;2019;5;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1872,147811;1894,198277;39778,16384;0,047064;2710;2124,193548;65850;0,041154138
201905;2019;5;Kommunaldirektørens område;Kommunaldirektørens stabe;66,31081081;109,9009009;2307,918919;0,028731;108;120,2580645;3728;0,028969957
201905;2019;5;Kultur & Sundhed;FagMED Kultur & Borgerservice;130,8764865;249,7609137;5244,979189;0,024952;243;340,0967741;10543;0,023048468
201905;2019;5;Kultur & Sundhed;FagMED Sundhed;94,75527026;160,1873281;3363,933892;0,028167;139;185,7741935;5759;0,024136134
201905;2019;5;Teknik & Miljø;FagMED Teknik & Miljø;290,104054;436,8873229;9174,633784;0,03162;422;451,548387;13998;0,030147163
201905;2019;5;Uden for organisationen;;24;124,3432432;2611,208108;0,009191;34;128;3968;0,008568548
201905;2019;5;Uden for organisationen;FagMED Kultur & Borgerservice;;17,38416988;365,0675676;;;18,83870968;584;
201905;2019;5;Velfærdsforvaltningen;;6,055945944;2,693783782;56,56945946;0,107053;31;5;155;0,2
201905;2019;5;Velfærdsforvaltningen;FagMED Administration Velfærd;40,18918919;138,7837837;2914,459459;0,013789;46;147;4557;0,01009436
201905;2019;5;Velfærdsforvaltningen;FagMED Senior;1588,935865;1529,307067;32115,44843;0,049475;2650;1784,354838;55315;0,047907439
201905;2019;5;Velfærdsforvaltningen;FagMED Voksen Drift;1270,22973;1069,984671;22469,67811;0,05653;2143;1318,548387;40875;0,052428134
201905;2019;5;Velfærdsforvaltningen;Plejecenter Solgaven;141,054054;60,13513508;1262,837838;0,111696;293;79,99999999;2480;0,118145161
201905;2019;5;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;268,054054;334,8951608;7032,798378;0,038114;388;357,4193546;11080;0,03501805
201905;2019;5;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;94,27027027;133,5907336;2805,405405;0,033603;126;137,4516129;4261;0,029570523
201906;2019;6;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1200,054054;1370,224181;26034,25946;0,046095;1914;1533,433333;46003;0,041605982
201906;2019;6;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;579,3378378;701,9046939;13336,18919;0,043441;926;820,6999999;24621;0,03761017
201906;2019;6;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1357,197351;1880,635445;35732,07346;0,037982;2178;2081,933333;62458;0,034871433
201906;2019;6;Kommunaldirektørens område;Kommunaldirektørens stabe;59,37837838;112,0067567;2128,128378;0,027901;108;122;3660;0,029508196
201906;2019;6;Kultur & Sundhed;FagMED Kultur & Borgerservice;88,28324324;249,1405262;4733,67;0,01865;146;343,7;10311;0,014159635
201906;2019;6;Kultur & Sundhed;FagMED Sundhed;87,7272162;160,7101428;3053,492714;0,02873;143;186,0666666;5582;0,025618058
201906;2019;6;Teknik & Miljø;FagMED Teknik & Miljø;294,6418919;440,4033427;8367,663513;0,035211;472;455,4333333;13663;0,034545853
201906;2019;6;Uden for organisationen;;39;125,0800853;2376,521622;0,01641;56;128,6666666;3860;0,014507772
201906;2019;6;Uden for organisationen;FagMED Kultur & Borgerservice;2,527027026;17,45945946;331,7297297;0,007617;3;19;570;0,005263157
201906;2019;6;Velfærdsforvaltningen;;8,317027024;2,693783782;51,18189189;0,162499;41;5;150;0,273333333
201906;2019;6;Velfærdsforvaltningen;FagMED Administration Velfærd;53,37837838;137,8150782;2618,486486;0,020385;66;145,4666666;4364;0,015123739
201906;2019;6;Velfærdsforvaltningen;FagMED Senior;1177,433189;1536,296568;29189,63481;0,040337;2116;1790,633333;53719;0,039390159
201906;2019;6;Velfærdsforvaltningen;FagMED Voksen Drift;1227,398649;1083,973669;20595,49973;0,059595;2185;1337,166666;40115;0,054468403
201906;2019;6;Velfærdsforvaltningen;Plejecenter Solgaven;105,2027027;59,18918914;1124,594595;0,093547;227;77,99999999;2340;0,097008547
201906;2019;6;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;231,0945946;335,9446514;6382,948378;0,036204;354;359,0666665;10772;0,032862978
201906;2019;6;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;96,5;132,4409673;2516,378378;0,038348;143;135,8666667;4076;0,035083415
201907;2019;7;Børne- og Ungeforvaltningen;FagMED Dagtilbud;875,7567567;1350,596885;31063,72838;0,028192;1278;1504,193548;46630;0,027407248
201907;2019;7;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;473,027027;702,6092829;16160,01351;0,029271;699;817,8387096;25353;0,027570701
201907;2019;7;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;870,9297297;1802,414112;41455,52459;0,021008;1222;1980,483871;61395;0,0199039
201907;2019;7;Kommunaldirektørens område;Kommunaldirektørens stabe;39,59459459;114,0608108;2623,398649;0,015092;77;124;3844;0,020031217
201907;2019;7;Kultur & Sundhed;FagMED Kultur & Borgerservice;54,45945946;246,0975675;5660,244054;0,009621;79;337;10447;0,007561979
201907;2019;7;Kultur & Sundhed;FagMED Sundhed;79,0271081;158,7615529;3651,515718;0,021642;146;182,4838709;5657;0,025808732
201907;2019;7;Teknik & Miljø;FagMED Teknik & Miljø;261,1891892;440,5944182;10133,67162;0,025774;383;456,1612903;14141;0,027084364
201907;2019;7;Uden for organisationen;;51;125,154054;2878,543243;0,017717;67;129;3999;0,016754188
201907;2019;7;Uden for organisationen;FagMED Kultur & Borgerservice;;18,45945946;424,5675676;;;20;620;
201907;2019;7;Velfærdsforvaltningen;;15,95702702;2,693783782;61,95702703;0,257549;62;5;155;0,4
201907;2019;7;Velfærdsforvaltningen;FagMED Administration Velfærd;30,13513513;138,5135135;3185,810811;0,009459;37;146;4526;0,008174988
201907;2019;7;Velfærdsforvaltningen;FagMED Senior;1377,085405;1556,119313;35790,74422;0,038476;2135;1815,709677;56287;0,037930605
201907;2019;7;Velfærdsforvaltningen;FagMED Voksen Drift;1089,476757;1091,045628;25094,04946;0,043415;1698;1352,483871;41927;0,040498962
201907;2019;7;Velfærdsforvaltningen;Plejecenter Solgaven;75,47297296;58,49236187;1345,324324;0,0561;158;76,67741934;2377;0,06647034
201907;2019;7;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;245,6486486;340,9380492;7841,575135;0,031326;332;365,1612901;11320;0,029328621
201907;2019;7;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;95;130,2961222;2996,810811;0,0317;125;133,0967742;4126;0,030295685
201908;2019;8;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1325,513513;1381,181572;30385,99459;0,043622;1899;1535,258064;47593;0,039900825
201908;2019;8;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;553,3108108;700,2444714;15405,37838;0,035916;824;813,6451611;25223;0,032668596
201908;2019;8;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1235,064811;1841,319982;40509,03962;0,030488;1786;2050,612903;63569;0,028095455
201908;2019;8;Kommunaldirektørens område;Kommunaldirektørens stabe;43;115,5804668;2542,77027;0,01691;62;125,1612903;3880;0,015979381
201908;2019;8;Kultur & Sundhed;FagMED Kultur & Borgerservice;67,74432432;248,7519901;5472,543784;0,012378;96;329,1290322;10203;0,009408997
201908;2019;8;Kultur & Sundhed;FagMED Sundhed;113,9151621;162,4415187;3573,713413;0,031875;183;186,6451613;5786;0,031628067
201908;2019;8;Teknik & Miljø;FagMED Teknik & Miljø;233,8851351;441,3696559;9710,132432;0,024086;339;457,0967742;14170;0,023923782
201908;2019;8;Uden for organisationen;;76;124,9267813;2748,389189;0,027652;99;128,7419354;3991;0,024805813
201908;2019;8;Velfærdsforvaltningen;FagMED Administration Velfærd;49,43243243;137,7076167;3029,567568;0,016316;59;145;4495;0,013125695
201908;2019;8;Velfærdsforvaltningen;FagMED Senior;1460,738108;1578,636269;34729,99794;0,042059;2387;1835,967742;56915;0,041939734
201908;2019;8;Velfærdsforvaltningen;FagMED Voksen Drift;1068,972973;1082,936879;23824,61135;0,044868;1753;1340,32258;41550;0,042190132
201908;2019;8;Velfærdsforvaltningen;Plejecenter Solgaven;76,16216215;59,544226;1309,972973;0,05814;144;76,83870967;2382;0,0604534
201908;2019;8;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;265,2432432;341,3309827;7509,281622;0,035322;380;367,1612901;11382;0,033386048
201908;2019;8;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;63,54054054;125,4864865;2760,702703;0,023016;86;128;3968;0,021673387
201909;2019;9;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1657,432432;1389,999549;29189,99054;0,05678;2353;1557,966666;46739;0,050343396
201909;2019;9;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;709,6689189;697,8571426;14655;0,048425;1075;812,2999998;24369;0,044113422
201909;2019;9;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1923,517865;1837,624366;38590,1117;0,049844;2737;2074,633333;62239;0,043975642
201909;2019;9;Kommunaldirektørens område;Kommunaldirektørens stabe;54,63513513;116,0067567;2436,141892;0,022426;73;126;3780;0,019312169
